epoch,learning_rate,total_loss,normal_mse,fault_direction,fault_magnitude,retention
39,9.869697850114969e-05,0.39706858927862987,0.05681766141312464,0.2983229615858623,0.08385592866795404,0.9020237918581282
40,9.058803509412646e-05,0.3960250676359449,0.0567075925384249,0.2980992365224021,0.08243647309712002,0.9033048024177552
41,8.268012296993067e-05,0.395068727016449,0.05670348330054965,0.29788154499871394,0.08096740371840341,0.9047013628142221
42,7.500000000000002e-05,0.3941807457038335,0.05665941247769765,0.2974771725790841,0.08008832066399711,0.9053950723920551
43,6.75736532893791e-05,0.3937525955268315,0.05666803781901088,0.2974510854993548,0.07926694081510817,0.9065339325496129
44,6.04262112445821e-05,0.3936932560375759,0.05662988896455084,0.2972602120467595,0.0796063107763018,0.9059545387540545
45,5.358185854701909e-05,0.39291492482594087,0.056571914387600765,0.2972399614879063,0.07820610273735865,0.907245334489005
46,4.706375431968997e-05,0.392262974194118,0.05648692035249302,0.29706301280430386,0.07742608000550952,0.9081895395006453
47,4.089395376404269e-05,0.39175960237639296,0.05655721747023719,0.29704191640445166,0.07632093940462385,0.9089722148350308
48,3.509333353215331e-05,0.3916405456066132,0.05653552375095232,0.29702190140315465,0.07616623842716218,0.909144760131836
49,2.9681521086743422e-05,0.3912401823316302,0.05651562518307141,0.29676652635846823,0.07591605684586934,0.9094837790897915
50,2.4676828288059558e-05,0.3906224412918091,0.056461194779191703,0.2966234725202833,0.07507554616246906,0.9103071660995484
51,2.009618943233419e-05,0.3905479354858399,0.056424761687006275,0.2965998072283609,0.07504673490353994,0.910310988698687
52,1.5955103951488173e-05,0.39019274534497944,0.05642957445979119,0.2965615391731262,0.07440326325382506,0.9109701222692218
53,1.2267583967958916e-05,0.3899572707244328,0.05644804082172258,0.29657882193156654,0.07386081506099021,0.9115124570982798
54,9.046106882113751e-06,0.38989604384558546,0.056402129066841944,0.2965948580333165,0.07379811761208943,0.9114529893057688
55,6.301573152676664e-06,0.38960338139534,0.0564147247672081,0.2965091058186123,0.07335910275152752,0.912028190953391
56,4.043269413026429e-06,0.38952405105318344,0.056377665285553255,0.2963834205354963,0.07352593966041293,0.9117783697673253
57,2.2788370481687965e-06,0.38946138654436385,0.056405680039099286,0.2964645649024419,0.07318227758577893,0.9121114475386484
58,1.0142463387085464e-06,0.38939276817866736,0.05639631646020072,0.29643171797479906,0.07312946956498283,0.9122250193868365
59,2.5377625930977363e-07,0.38928211007799424,0.05641692744408335,0.2963778272015708,0.07297471226964679,0.9122625798497882
60,0.0,0.3894504669053214,0.056411987628255576,0.296524159193039,0.07302863728574345,0.9122758061545236
