file_id,candidate,fault_set,fault_family,retention,direction_cosine,transport_relative_error,normal_function_relative_drift
gearboxEmu/train/section_00_source_train_normal_0620_pro_C.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.620349146637436,0.783545206186065,0.6424094206306726,0.09705154668475871
bearingEmu/train/section_00_source_train_normal_0086_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.6181606464754389,0.6705278144592324,0.74373030751689,0.14262704536110093
ToyCar/train/section_00_source_train_normal_0872_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.9140730276691961,0.9453317922189313,0.32760481220720666,0.04767614972724049
valveEmu/train/section_00_source_train_normal_0091_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.3528063552265736,0.4766191614652241,0.8877858896788551,0.10954642852315678
ToyCarEmu/train/section_00_source_train_normal_0036_car_B2_spd_2_mic_2_mic_1.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.8376171615604452,0.9116115399108649,0.41765963215135704,0.045504772147898956
gearboxEmu/train/section_00_source_train_normal_0805_pro_B.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8906822702019807,0.9678628775600514,0.2630556906689875,0.05802935156354515
ToyCar/train/section_00_source_train_normal_0261_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.5418425823448335,0.6530184334721597,0.7654586830257082,0.07467732720906413
fan/train/section_00_source_train_normal_0981_spd_2.wav,l1_layerwise_mse,in_support,periodic_resonance,0.9059756099685533,0.9491917227205044,0.3176518627684568,0.06611521237167083
bearingEmu/train/section_00_source_train_normal_0628_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.31653815632814997,0.5589718676449229,0.86390077877287,0.08874537027801568
sliderEmu/train/section_00_source_train_normal_0835_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.5602569813148427,0.2859816009957395,0.9967153596394018,0.06964480197465225
gearboxEmu/train/section_00_source_train_normal_0220_pro_A.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.6851598700372776,0.7965753724949033,0.61472033488611,0.10656611511044574
valveEmu/train/section_00_source_train_normal_0158_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.4438895514942119,0.4277309398104293,0.9040505206350108,0.09686604285831889
valveEmu/train/section_00_source_train_normal_0254_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8727793510102839,0.952025571239309,0.3161127569824645,0.07435348778849923
valveEmu/train/section_00_source_train_normal_0364_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8401749048026654,0.8470261082171754,0.5315954392079496,0.09149122740848935
sliderEmu/train/section_00_source_train_normal_0534_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.6710732944346679,0.679388470921619,0.733825897429897,0.15568579609723907
gearboxEmu/train/section_00_source_train_normal_0398_pro_D.wav,l1_layerwise_mse,in_support,frequency_modulation,0.5081874972864671,0.4664710660995801,0.8855196243578634,0.07642267999190482
sliderEmu/train/section_00_source_train_normal_0211_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.6799503053880671,0.8737624036202485,0.5235478883931506,0.06154336636210992
valveEmu/train/section_00_source_train_normal_0820_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.18711402195180582,0.10771231515585518,0.9973478270923719,0.14218109304098536
ToyCarEmu/train/section_00_source_train_normal_0329_car_B2_spd_5_mic_2_mic_1.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.831361153689161,0.8494315503162739,0.5280081254692511,0.06160316877350535
ToyCar/train/section_00_source_train_normal_0753_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.9613054118981111,0.9832239033460581,0.18371493177282933,0.0447779077239092
ToyCarEmu/train/section_00_source_train_normal_0880_car_D1_spd_5_mic_2_mic_1.wav,l1_layerwise_mse,in_support,periodic_resonance,0.9211185046055379,0.9610720356538188,0.2791716800240502,0.052353248248318586
gearboxEmu/train/section_00_source_train_normal_0339_pro_A.wav,l1_layerwise_mse,in_support,periodic_resonance,0.7692255425684056,0.8667902250879943,0.5081275164435131,0.11151633813219824
ToyCar/train/section_00_source_train_normal_0796_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.9250296122480002,0.9024509548256829,0.4313839008414747,0.05433022508890755
bearingEmu/train/section_00_source_train_normal_0439_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.9685714927961995,0.9764842949336762,0.21573371128673455,0.05537304594709014
sliderEmu/train/section_00_source_train_normal_0085_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8685356343353389,0.8598065672619667,0.5106944913597216,0.08987471992316326
sliderEmu/train/section_00_source_train_normal_0455_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.04607474206308641,0.05042653957257276,0.9987372538602428,0.18729322558152953
gearboxEmu/train/section_00_source_train_normal_0319_pro_A.wav,l1_layerwise_mse,in_support,periodic_resonance,0.906307210448137,0.9579695548482736,0.2914846991056631,0.0923736530506527
ToyCarEmu/train/section_00_source_train_normal_0700_car_D2_spd_2_mic_2_mic_1.wav,l1_layerwise_mse,in_support,periodic_resonance,0.9591953462674483,0.9732764100846697,0.2300680463057018,0.044454576491311855
sliderEmu/train/section_00_source_train_normal_0494_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8328121546221612,0.7183425790639709,0.7050441282871555,0.12049125969561966
sliderEmu/train/section_00_source_train_normal_0265_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.7781318819347706,0.7464726544206884,0.6661688096037818,0.19581968472803854
gearboxEmu/train/section_00_source_train_normal_0147_pro_D.wav,l1_layerwise_mse,in_support,frequency_modulation,0.23305188979386898,0.05418276812844407,1.0144251526472023,0.18279363044193658
ToyCar/train/section_00_source_train_normal_0850_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.6559788537257121,0.7353281078227398,0.6823407345099542,0.09144661913613414
valveEmu/train/section_00_source_train_normal_0021_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8031052716876871,0.8615631925467829,0.5110050819314457,0.07255474015941672
ToyCar/train/section_00_source_train_normal_0613_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.6608960218142316,0.676934542618829,0.7362179427038141,0.1016060890040165
valveEmu/train/section_00_source_train_normal_0954_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.16932576145345254,0.42310824048925055,0.940948969655446,0.10982370933974572
gearboxEmu/train/section_00_source_train_normal_0665_pro_B.wav,l1_layerwise_mse,in_support,frequency_modulation,0.9462003034738619,0.9685275611639506,0.2499057216267163,0.06119131890588994
ToyCarEmu/train/section_00_source_train_normal_0316_car_B2_spd_5_mic_2_mic_1.wav,l1_layerwise_mse,in_support,frequency_modulation,0.788037698169263,0.5449910928747964,0.8729583959343649,0.0886321235565839
bearingEmu/train/section_00_source_train_normal_0134_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.6091126569854705,0.6892635278689773,0.7289306902943489,0.13726066999760556
bearingEmu/train/section_00_source_train_normal_0878_noAttribute.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.7592635337587758,0.853907177428431,0.5289612004894862,0.07541135472937474
ToyCarEmu/train/section_00_source_train_normal_0264_car_B1_spd_5_mic_2_mic_1.wav,l1_layerwise_mse,in_support,frequency_modulation,0.9494631172151359,0.9795034377837584,0.20365518954758907,0.04389767204956765
ToyCarEmu/train/section_00_source_train_normal_0757_car_D2_spd_2_mic_2_mic_1.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.6509532203167494,0.7368444568830719,0.6814965523607459,0.07057788203057107
bearingEmu/train/section_00_source_train_normal_0626_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.6799690429132269,0.7056861038871384,0.7089911776642406,0.16020936215000822
gearboxEmu/train/section_00_source_train_normal_0815_pro_C.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.7491442921566781,0.7252215278306038,0.6889310808956478,0.1463342750795293
ToyCarEmu/train/section_00_source_train_normal_0142_car_B2_spd_3_mic_2_mic_1.wav,l1_layerwise_mse,in_support,amplitude_modulation,0.9464622447348223,0.9675090250294472,0.25371096438139723,0.04701387731796191
ToyCarEmu/train/section_00_source_train_normal_0041_car_B2_spd_2_mic_2_mic_1.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8325505345124617,0.8774336486032256,0.4817931986125541,0.06905780374944592
gearboxEmu/train/section_00_source_train_normal_0344_pro_C.wav,l1_layerwise_mse,in_support,frequency_modulation,0.4263688549679691,0.14116474372432206,1.0302494359132284,0.12178325467016322
ToyCarEmu/train/section_00_source_train_normal_0712_car_D1_spd_2_mic_2_mic_1.wav,l1_layerwise_mse,in_support,frequency_modulation,0.877020930111798,0.8704370018619894,0.4923238506315839,0.05056801567837941
ToyCar/train/section_00_source_train_normal_0673_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.7942761986046242,0.8489676359108558,0.5312674528808952,0.061406644526473084
fan/train/section_00_source_train_normal_0329_spd_2.wav,l1_layerwise_mse,in_support,frequency_modulation,0.5798307987171434,0.11861782506969445,1.0948274835043454,0.1590746273367121
bearingEmu/train/section_00_source_train_normal_0656_noAttribute.wav,l1_layerwise_mse,in_support,periodic_resonance,0.8329142908091381,0.9222868045504413,0.39670454542968775,0.06953078441821511
valveEmu/train/section_00_source_train_normal_0068_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.6774677290137654,0.8682063375420296,0.5316003877304397,0.07021013462044957
gearboxEmu/train/section_00_source_train_normal_0142_pro_F.wav,l1_layerwise_mse,in_support,frequency_modulation,0.37944920564672074,0.5624657880746348,0.8468336948239445,0.1580340917566279
valveEmu/train/section_00_source_train_normal_0840_noAttribute.wav,l1_layerwise_mse,in_support,frequency_modulation,0.2536548647151767,0.15024030728675178,0.9940434702539419,0.14845054380710804
