epoch,learning_rate,total_loss,normal_mse,fault_direction,fault_magnitude,retention
21,0.0002464181414529809,0.4145449739524297,0.05809027055331639,0.3048676155975887,0.10317417477709907,0.8857552277020047
22,0.00023957378875541792,0.4145084495885032,0.05794968152897699,0.30422128002984183,0.1046749712399074,0.8848526345661709
23,0.0002324263467106209,0.41180575292451044,0.057837627061775754,0.30334969469479156,0.1012368587936674,0.8878587500708445
24,0.000225,0.4116789323943002,0.05769734975269863,0.3033201469864164,0.10132287384782519,0.8873981699262348
25,0.00021731987703006933,0.4102424791199821,0.05777360752224923,0.3030837165287563,0.09877031007834844,0.8895326140948705
26,0.0002094119649058735,0.4093694359915597,0.05761324431215014,0.30239641319002425,0.09871955405814307,0.8893690244129726
27,0.00020130302149885031,0.40753956290653776,0.0574596056512424,0.3020126626832145,0.09613458988496236,0.8915774629456656
28,0.00019302048490666353,0.4065973470551627,0.057406050332954955,0.3014382117135184,0.09550616465296065,0.8918523706708636
29,0.00018459238061136602,0.40510430952480864,0.057307385453156064,0.3010794734614236,0.09343490020717894,0.8939604123660497
30,0.00017604722665003956,0.4041286010060992,0.05732158034614155,0.3005860722064972,0.09244189763069154,0.894997051034655
31,0.00016741393711878453,0.4027718424797058,0.057232613640172146,0.3001701011317117,0.09073825424058098,0.8962166394506182
32,0.00015872172433657134,0.4028402058737619,0.05723574058072908,0.30028454223700934,0.09063984374914852,0.8960090245519367
33,0.00015,0.40194217978205005,0.05716198814766748,0.29997939682006836,0.08960159018210002,0.8970739823750088
34,0.00014127827566342863,0.4009616151537214,0.05702984562090466,0.29928726979664394,0.08928900006839208,0.89702859885352
35,0.00013258606288121542,0.3991540346826826,0.0570380916765758,0.2991608092784882,0.08591026516471591,0.9000964591162546
36,0.00012395277334996044,0.3984366391386305,0.05688614151307515,0.2985633638586317,0.08597426175219673,0.9002995174952917
37,0.00011540761938863397,0.3976968184879848,0.05700111534340042,0.2986322092669351,0.0841269925917898,0.9018560479027885
38,0.0001069795150933365,0.3977133412701743,0.05683435813018254,0.29853449654579167,0.08468896847963334,0.9010759367942811
39,9.869697850114969e-05,0.3958722597190312,0.05673767733148167,0.2980320294925145,0.08220510740791048,0.903440996510642
40,9.058803509412646e-05,0.3958403321334294,0.05680321262563978,0.2979622232913971,0.08214979255199432,0.9034147373608181
41,8.268012296993067e-05,0.39441485047340397,0.05672054051501411,0.29765868541172574,0.08007124847173691,0.9053277589934213
42,7.500000000000002e-05,0.39410137411526275,0.05666178437641689,0.2973964426517487,0.08008629306725094,0.9055288402012417
43,6.75736532893791e-05,0.39392153375489375,0.05664746907353402,0.29713398517881123,0.08028016075917653,0.9052002795083183
44,6.04262112445821e-05,0.3931352916785649,0.05666431564092637,0.29745964356831145,0.07802266595193319,0.9069851110322136
45,5.358185854701909e-05,0.3923888220105853,0.05671225808347975,0.2971085130146572,0.0771360981294087,0.9080502896990096
46,4.706375431968997e-05,0.3923712057726724,0.056564264059066775,0.29679304940359935,0.0780277849818979,0.9076702721459525
47,4.089395376404269e-05,0.39181542580468315,0.05660184388501304,0.2969570508343833,0.07651306306464332,0.9085215130533492
48,3.509333353215331e-05,0.3909956808771406,0.05653012310607093,0.29668626400402615,0.0755585898075785,0.9095744482449124
49,2.9681521086743422e-05,0.390695844582149,0.05651508448379381,0.2966823290075575,0.07499686242427145,0.910179434980665
50,2.4676828288059558e-05,0.3905302662168231,0.05653462648391724,0.2967094851902553,0.07457231159721103,0.9103836986677988
51,2.009618943233419e-05,0.3900848338603974,0.05654299698131426,0.29660649606159756,0.07387068235022681,0.9109173207964216
52,1.5955103951488173e-05,0.38988789807047164,0.056468819494758335,0.2965303506851196,0.07377745116608483,0.9111109677723477
53,1.2267583967958916e-05,0.3896263340881893,0.05649284149067743,0.29657296357836044,0.0731210618019104,0.9117223067964827
54,9.046106882113751e-06,0.3894547377654485,0.05648849224192756,0.2964029226303101,0.07312665248768671,0.9119302762576512
55,6.301573152676664e-06,0.389163526739393,0.05641922695296152,0.29623999094963077,0.07300862012590681,0.912022943019867
56,4.043269413026429e-06,0.38902011639731277,0.056479781516960696,0.2964078343255179,0.07226500615051815,0.9126686220169068
57,2.2788370481687965e-06,0.3890221722466605,0.056443861007690437,0.29634942517961776,0.07245777488606317,0.912596653870174
58,1.0142463387085464e-06,0.3890437870366233,0.05646147997038706,0.29634502278055463,0.07247457557916642,0.9125680871691023
59,2.5377625930977363e-07,0.3890250638212477,0.056489356858389725,0.2964754977566855,0.07212041355882373,0.9127953103610448
60,0.0,0.38896119986261646,0.056465998079095574,0.29639202809333803,0.07220634358269828,0.9127431554794312
